pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_datetime
-73.95307159,40.76787949,-73.96634674,40.76473236,1/10/2016 9:01
-73.9835434,40.77582169,-73.97076416,40.79867172,1/10/2016 12:01
-73.97099304,40.75821304,-73.88621521,40.74440765,1/10/2016 19:35
-73.99098969,40.74213028,-73.98431396,40.73926163,1/10/2016 11:22
-73.98200226,40.76958847,-73.98451996,40.77397919,1/10/2016 19:01
-73.9989624,40.7641716,-74.00045013,40.76258087,1/10/2016 15:22
-74.00365448,40.75089645,-73.97162628,40.67594147,1/10/2016 1:07
-73.96128845,40.7717247,-73.95155334,40.79788589,1/10/2016 15:16
-73.98760223,40.74893188,-74.0112915,40.70198059,1/10/2016 16:01
-73.99974823,40.73847198,-73.98275757,40.73954773,1/10/2016 4:44
-73.98287964,40.76751709,-73.97197723,40.763134,1/10/2016 14:51
-73.94933319,40.77279663,-73.99102783,40.7509079,1/10/2016 19:52
-73.96669006,40.80444336,-73.95162201,40.78618622,1/10/2016 15:11
-73.97802734,40.7734108,-73.96446228,40.76959229,1/10/2016 18:31
-73.99243164,40.7480011,-74.00079346,40.72970581,1/10/2016 19:46
-73.98416138,40.7292099,-73.98522186,40.75808716,1/10/2016 20:07
-73.97148132,40.75807953,-73.99173737,40.7501297,1/10/2016 23:37
-73.9896698,40.70081711,-74.00411987,40.71316528,1/10/2016 15:49
-73.99731445,40.75737762,-73.96974945,40.76293564,1/10/2016 16:06
-73.97729492,40.75461197,-73.97333527,40.76211548,1/10/2016 16:36
-74.0025177,40.7187767,-73.99229431,40.74915695,1/10/2016 2:29
-73.96401215,40.77039719,-73.86478424,40.77030182,1/10/2016 13:06
-73.98204041,40.72820663,-73.98889923,40.72283173,1/10/2016 22:59
-73.99115753,40.74460983,-73.99796295,40.73575974,1/10/2016 19:57
-73.99427795,40.76139832,-73.9756546,40.75211334,1/10/2016 10:11
-73.98030853,40.77536392,-73.9838028,40.66820526,1/10/2016 21:54
-73.99172211,40.74402618,-73.97962189,40.72751999,1/10/2016 22:02
-73.99304962,40.75738144,-74.00007629,40.74359894,1/10/2016 10:44
-73.95315552,40.77187347,-73.94818115,40.7805481,1/10/2016 2:28
-73.98587036,40.75793076,-73.99023438,40.75121689,1/10/2016 10:42
-73.99117279,40.7603302,-74.00878906,40.73175812,1/10/2016 18:53
-74.00811005,40.73859024,-73.95314026,40.67123032,1/10/2016 0:51
-73.96115875,40.76074982,-73.96231079,40.77565002,1/10/2016 20:06
-73.94026184,40.79373932,-74.00787354,40.7403183,1/10/2016 21:03
-73.98230743,40.76778412,-73.95640564,40.80303955,1/10/2016 22:27
-74.00855255,40.7159996,-73.99394989,40.66426086,1/10/2016 0:44
-73.96469879,40.77287292,-73.96855927,40.78925323,1/10/2016 11:17
-73.98410034,40.76055908,-73.94538879,40.81042862,1/10/2016 4:13
-73.99530029,40.73920822,-73.98129272,40.72491837,1/10/2016 2:16
-74.00385284,40.70751572,-73.98685455,40.72251129,1/10/2016 13:52
-74.00248718,40.72898102,-73.99807739,40.74098969,1/10/2016 16:45
-73.94586945,40.77537155,-73.98201752,40.75562668,1/10/2016 10:43
-73.96260071,40.76680756,-73.9492569,40.78518677,1/10/2016 23:04
-74.00624847,40.73350525,-73.97457123,40.67997742,1/10/2016 15:58
-73.95778656,40.7821579,-73.95389557,40.78741837,1/10/2016 13:24
-73.98632813,40.76182175,-73.9814682,40.77908325,1/10/2016 12:40
-73.99156189,40.72714996,-73.99330902,40.72248077,1/10/2016 15:42
-73.96636963,40.76466751,-73.95494843,40.77771378,1/10/2016 9:24
-73.9829483,40.72277832,-73.98091125,40.75027084,1/10/2016 12:38
-73.95414734,40.77030945,-73.96820831,40.79409027,1/10/2016 21:59
-73.97875214,40.7527504,-73.99982452,40.7327919,1/10/2016 19:01
-73.97229767,40.75810623,-73.99095154,40.75079346,1/10/2016 20:50
-73.97953796,40.74377823,-73.9797287,40.7394104,1/10/2016 4:06
-73.96878052,40.76667786,-73.96391296,40.7562561,1/10/2016 17:57
-73.99065399,40.75528717,-73.98888397,40.77753067,1/10/2016 15:49
-74.00169373,40.73070145,-74.01657867,40.70819092,1/10/2016 2:35
-73.97929382,40.77693176,-73.960289,40.80568695,1/10/2016 11:06
-73.94962311,40.78099823,-73.95301819,40.76678085,1/10/2016 16:30
-73.99116516,40.73605728,-73.99221802,40.74383926,1/10/2016 12:29
-73.96356964,40.81182098,-73.95752716,40.8014183,1/10/2016 12:14
-73.99675751,40.75609589,-73.98869324,40.73706055,1/10/2016 18:07
-73.99533081,40.71736526,-73.78999329,40.64690018,1/10/2016 10:58
-73.98699951,40.77634048,-73.98016357,40.78086853,1/10/2016 14:05
-73.99718475,40.73997116,-74.00757599,40.74103546,1/10/2016 19:45
-73.98144531,40.78010178,-73.98335266,40.77777863,1/10/2016 21:45
-73.96230316,40.77907944,-73.98230743,40.76233673,1/10/2016 16:33
-73.98558807,40.75263214,-73.99327087,40.75627136,1/10/2016 20:29
-73.9838028,40.75450516,-73.78178406,40.64445877,1/10/2016 8:59
-73.98620605,40.72240829,-73.9822464,40.72776413,1/10/2016 22:30
-74.00124359,40.75167084,-73.98599243,40.75819016,1/10/2016 15:51
-73.9790802,40.73616409,-73.99214172,40.74934769,1/10/2016 8:03
-73.9546814,40.77743912,-73.9474411,40.77133179,1/10/2016 12:05
-73.87444305,40.77405167,-73.99281311,40.75430679,1/10/2016 23:42
-74.00307465,40.72331238,-74.01062012,40.70999146,1/10/2016 14:57
-73.96780396,40.80209732,-73.95218658,40.82389069,1/10/2016 14:27
-74.00284576,40.73429871,-73.99150848,40.72692108,1/10/2016 1:25
-73.9628067,40.76679993,-73.96862793,40.79072189,1/10/2016 14:26
-73.99807739,40.76095581,-74.00579071,40.74106598,1/10/2016 9:43
-73.99836731,40.73036957,-73.990242,40.75717926,1/10/2016 0:19
-73.98712921,40.75550842,-73.94756317,40.77931976,1/10/2016 0:16
-73.99234772,40.72494125,-73.98940277,40.73244858,1/10/2016 3:38
-74.00023651,40.72905731,-73.97896576,40.74061584,1/10/2016 2:28
-73.98990631,40.73196411,-73.94880676,40.82368851,1/10/2016 2:27
-73.86358643,40.76959991,-73.98504639,40.76054001,1/10/2016 16:02
-73.97356415,40.74803162,-73.98609924,40.73379517,1/10/2016 12:10
-74.00400543,40.72568893,-73.99378204,40.73442078,1/10/2016 21:00
-73.98948669,40.75608063,-73.98432159,40.76158142,1/10/2016 12:18
-73.9919281,40.75015259,-73.99884796,40.73970413,1/10/2016 16:13
-73.90936279,40.77516556,-73.90195465,40.77407837,1/10/2016 6:58
-74.00130463,40.73114014,-74.00363159,40.75239944,1/10/2016 11:46
-73.99997711,40.72443008,-73.98621368,40.76144028,1/10/2016 14:38
-73.99378967,40.72097015,-73.98349762,40.7603302,1/10/2016 13:49
-73.99636841,40.7469902,-74.00937653,40.73823166,1/10/2016 3:50
-73.95741272,40.7182045,-73.98701477,40.71969986,1/10/2016 1:10
-73.98975372,40.74697495,-73.99140167,40.74403763,1/10/2016 10:52
-73.98804474,40.74929047,-73.91085052,40.77327347,1/10/2016 7:56
-73.93805695,40.79677963,-73.93972778,40.78952026,1/10/2016 9:25
-74.01701355,40.70482635,-73.99274445,40.75676727,1/10/2016 15:38
-74.0025177,40.73368835,-73.97662354,40.72317123,1/10/2016 1:07
-73.9821701,40.77402878,-73.95680237,40.7806015,1/10/2016 18:22
-73.99022675,40.72491837,-73.97549438,40.73285294,1/10/2016 3:37
-73.97429657,40.75350952,-73.97252655,40.75292969,1/10/2016 8:15
-73.98806763,40.74929047,-73.98329926,40.76211166,1/10/2016 16:09
-73.98223114,40.75173187,-73.97675323,40.76461411,1/10/2016 16:15
-73.95015717,40.77602005,-73.9593277,40.76755905,1/10/2016 10:19
-74.00762939,40.74015045,-74.00325012,40.72396088,1/10/2016 1:51
-73.96901703,40.7908287,-73.97692871,40.78015137,1/10/2016 17:22
-73.87188721,40.77408981,-73.86702728,40.76742172,1/10/2016 22:04
-73.98041534,40.74745941,-73.9992218,40.73943329,1/10/2016 21:31
-73.99282837,40.7371788,-74.00466919,40.71266556,1/10/2016 17:50
-73.9985199,40.73991776,-73.98764038,40.73841095,1/10/2016 13:56
-73.99169922,40.74445724,-73.99126434,40.74385452,1/10/2016 1:53
-73.9546051,40.78914261,-73.96260834,40.75908279,1/10/2016 13:52
-73.99084473,40.74287033,-73.96144104,40.76027679,1/10/2016 0:21
-73.98247528,40.77239227,-73.9861908,40.72644043,1/10/2016 15:08
-73.99211121,40.75911713,-73.98845673,40.74689484,1/10/2016 21:43
-73.95362854,40.77537155,-73.95471191,40.76978683,1/10/2016 13:22
-73.98652649,40.73999023,-73.97616577,40.79091644,1/10/2016 1:44
-73.95001221,40.68487549,-73.95001221,40.68487549,1/10/2016 21:07
-73.98957062,40.71918106,-73.99034882,40.75074005,1/10/2016 4:39
-73.97810364,40.74980164,-73.94969177,40.76248932,1/10/2016 4:46
-73.95601654,40.77203369,-73.98143768,40.78084183,1/10/2016 19:56
-73.99459076,40.74607468,-73.98563385,40.74485397,1/10/2016 10:57
-74.00115967,40.71787262,-74.00887299,40.72291183,1/10/2016 20:52
-73.98891449,40.71626282,-73.99752808,40.71944427,1/10/2016 1:26
-73.9611969,40.76076126,-73.95349121,40.77952957,1/10/2016 14:29
-73.98558044,40.7270813,-73.9365921,40.85271835,1/10/2016 16:20
-73.99162292,40.76471329,-73.98908234,40.74907303,1/10/2016 4:28
-73.98426819,40.74332047,-74.005867,40.74369812,1/10/2016 3:40
-74.01127625,40.72850037,-74.01457977,40.71397018,1/10/2016 13:00
-73.98403931,40.74921036,-73.99512482,40.74005127,1/10/2016 10:30
-73.99209595,40.74009323,-73.97232819,40.74414825,1/10/2016 16:17
-73.95805359,40.77038574,-73.96496582,40.76413727,1/10/2016 10:20
-73.95652008,40.7672081,-73.96697998,40.7625618,1/10/2016 10:20
-73.97753143,40.78682709,-73.96875,40.7911911,1/10/2016 12:48
-73.98193359,40.77923965,-73.92588043,40.86598587,1/10/2016 17:14
-73.97989655,40.76331711,-73.99156952,40.75007629,1/10/2016 14:06
-73.98471832,40.74308014,-73.97200012,40.75640106,1/10/2016 18:54
-73.98376465,40.7608223,-73.98117065,40.72901535,1/10/2016 21:24
-73.97920227,40.76187134,-73.99504089,40.76541901,1/10/2016 0:37
-73.97770691,40.76369858,-73.98912048,40.71857071,1/10/2016 3:07
-73.97502899,40.76442719,-73.96778107,40.76861954,1/10/2016 17:52
-74.00882721,40.73852158,-73.99154663,40.73521042,1/10/2016 4:58
-74.00933075,40.71232605,-73.95611572,40.71385956,1/10/2016 2:12
-73.9540863,40.78725815,-73.96445465,40.79214859,1/10/2016 17:11
-73.98956299,40.74002838,-73.99501038,40.73989868,1/10/2016 13:33
-74.00205231,40.74027252,-73.98015594,40.748703,1/10/2016 10:11
-73.95959473,40.77679062,-73.94960785,40.79624176,1/10/2016 18:01
-73.87451172,40.77408981,-73.99275208,40.75664139,1/10/2016 22:35
-73.96292877,40.76423645,-73.97167206,40.75600052,1/10/2016 13:54
-73.98893738,40.71659851,-73.97978973,40.71429825,1/10/2016 0:16
-73.99102783,40.71926117,-74.0032196,40.72406387,1/10/2016 2:42
-73.99427795,40.75101089,-73.98630524,40.7184639,1/10/2016 13:18
-73.99758911,40.71416855,-73.98961639,40.72931671,1/10/2016 2:31
-73.95466614,40.82100296,-73.95466614,40.82100296,1/10/2016 5:25
-73.99536896,40.71746063,-73.98928833,40.74771118,1/10/2016 3:55
-73.97839355,40.78313828,-73.95348358,40.82026672,1/10/2016 2:52
-73.97767639,40.72561646,-73.97412109,40.77870941,1/10/2016 1:58
-73.97882843,40.75495529,-73.97348785,40.76498795,1/10/2016 8:44
-73.98123932,40.75915146,-73.95002747,40.78543091,1/10/2016 0:33
-73.97563934,40.79206085,-73.98447418,40.77963257,1/10/2016 20:46
-73.99124908,40.74948883,-73.98249817,40.76808167,1/10/2016 13:40
-73.95317078,40.76773453,-73.97499084,40.75134659,1/10/2016 20:01
-73.95172882,40.76959991,-73.94470978,40.77848053,1/10/2016 17:09
-73.94949341,40.74834061,-73.9200592,40.75944901,1/10/2016 16:09
-73.98562622,40.75984955,-73.86180115,40.7684288,1/10/2016 4:53
-73.98339081,40.76106262,-73.97258759,40.74340057,1/10/2016 5:17
-73.98209381,40.72816467,-73.99546051,40.72160339,1/10/2016 14:14
-73.98279572,40.76724243,-73.9754715,40.75246429,1/10/2016 15:42
-73.97997284,40.78408432,-73.99199677,40.74977875,1/10/2016 15:09
-73.99333191,40.71884918,-74.001091,40.73088837,1/10/2016 3:11
-73.97446442,40.79341888,-73.96851349,40.78637314,1/10/2016 17:58
-73.78871155,40.64749146,-73.85803986,40.73184967,1/10/2016 0:40
-73.96247101,40.77887344,-73.99094391,40.75971222,1/10/2016 14:20
-73.98124695,40.76427078,-73.97576141,40.76018143,1/10/2016 10:49
-73.96089172,40.75749207,-73.96815491,40.76811218,1/10/2016 12:42
-73.97883606,40.78528976,-73.96337128,40.75854492,1/10/2016 0:20
-73.95378876,40.78214264,-73.97167969,40.78204346,1/10/2016 9:56
-73.98666382,40.74049377,-73.99531555,40.76026154,1/10/2016 19:40
-73.97800446,40.7375679,-73.99264526,40.73559189,1/10/2016 23:14
-73.98329926,40.75057602,-73.97235107,40.75153732,1/10/2016 0:44
-73.98892975,40.74258423,-73.99602509,40.73241043,1/10/2016 21:15
-73.99202728,40.74377823,-73.99066162,40.73127747,1/10/2016 20:12
-73.9750824,40.78840637,-73.98712921,40.77011108,1/10/2016 7:20
-73.99474335,40.72093582,-73.99474335,40.72093582,1/10/2016 20:47
-73.95668793,40.77075958,-73.97267914,40.7649498,1/10/2016 11:33
-73.98834229,40.73133087,-73.99961853,40.72858429,1/10/2016 17:04
-73.99620819,40.73810196,-73.98655701,40.74464798,1/10/2016 18:34
-73.95556641,40.78541946,-73.95664215,40.77492142,1/10/2016 15:49
-73.98751831,40.75011063,-73.96309662,40.77779007,1/10/2016 12:45
-73.98764038,40.75106049,-73.9903717,40.7517395,1/10/2016 4:54
-74.00731659,40.70510864,-74.01670837,40.70928955,1/10/2016 12:39
-73.9905777,40.72451019,-73.98396301,40.72140121,1/10/2016 6:17
-73.97883606,40.7856636,-73.9881897,40.77933121,1/10/2016 17:22
-73.99120331,40.74366379,-74.00958252,40.72602844,1/10/2016 20:14
-73.96008301,40.76610184,-73.95458221,40.77146149,1/10/2016 18:30
-73.99510193,40.74947357,-73.94521332,40.67404556,1/10/2016 1:48
-73.86267853,40.7689476,-73.96395874,40.77718353,1/10/2016 23:51
-73.96511841,40.75919342,-73.9437561,40.83278656,1/10/2016 0:57
-73.98659515,40.76168442,-73.97258759,40.78095627,1/10/2016 11:53
-73.98075104,40.76990891,-73.96951294,40.78547668,1/10/2016 14:45
-73.98602295,40.76357651,-73.9498291,40.82752609,1/10/2016 14:33
-73.97548676,40.78165817,-73.95759583,40.77962494,1/10/2016 18:30
-73.97260284,40.79075241,-73.94316864,40.78982925,1/10/2016 19:50
-73.99237823,40.7490654,-73.96269989,40.68260956,1/10/2016 17:01
-73.99754333,40.72076797,-74.0092392,40.71012497,1/10/2016 17:15
-73.98648834,40.75353622,-73.94747162,40.76412964,1/10/2016 4:36
-73.97181702,40.79487991,-73.98204803,40.77909851,1/10/2016 9:06
-74.00032806,40.73787689,-73.96266174,40.6720314,1/10/2016 8:17
-73.95157623,40.77832413,-73.94676971,40.77213287,1/10/2016 12:55
-73.78369904,40.64871216,-73.97808075,40.74826813,1/10/2016 23:52
-73.94156647,40.78754044,-74.00041962,40.72874069,1/10/2016 15:17
-73.99341583,40.72162628,-73.95825195,40.76490402,1/10/2016 2:25
-73.77670288,40.64533997,-73.98110199,40.7632103,1/10/2016 6:25
-73.86357117,40.77012634,-73.95036316,40.77154922,1/10/2016 23:43
-73.98216248,40.77181625,-73.98427582,40.75981903,1/10/2016 18:12
-73.99187469,40.77056122,-73.99492645,40.7610321,1/10/2016 16:11
-73.97827148,40.76649475,-73.8709259,40.77408981,1/10/2016 8:51
-73.95394897,40.78445816,-73.97015381,40.76235962,1/10/2016 17:41
-73.9553833,40.77962875,-73.93939972,40.80419159,1/10/2016 11:48
-73.94126129,40.7961731,-73.94252777,40.81315613,1/10/2016 12:00
-73.95398712,40.7843895,-73.96775818,40.75379181,1/10/2016 11:26
-73.97176361,40.79471588,-73.93383789,40.84922791,1/10/2016 1:55
-73.97252655,40.78607941,-73.97035217,40.75922012,1/10/2016 14:05
-73.95124817,40.77852631,-73.98440552,40.72722626,1/10/2016 9:47
-73.98834991,40.76940918,-73.97637939,40.78562927,1/10/2016 8:55
-73.95484924,40.77362823,-73.99005127,40.71414948,1/10/2016 8:50
-73.98101044,40.74766159,-73.98556519,40.74127197,1/10/2016 17:49
-74.00130463,40.72925186,-73.95926666,40.76928329,1/10/2016 1:03
-73.9646225,40.77402878,-73.9370575,40.85471344,1/10/2016 17:52
-73.95516968,40.77290344,-73.98599243,40.76744843,1/10/2016 16:57
-73.77677917,40.6451416,-73.83773804,40.71496964,1/10/2016 20:59
-73.98747253,40.73598099,-73.97879028,40.74599838,1/10/2016 3:25
-73.98706818,40.75580597,-73.98083496,40.76516342,1/10/2016 11:36
-73.98215485,40.77479172,-74.0134201,40.70225906,1/10/2016 18:01
-73.9920578,40.75927353,-73.97850037,40.74425507,1/10/2016 20:39
-73.98246002,40.75165939,-74.00224304,40.73973083,1/10/2016 8:24
-73.97949982,40.77658844,-73.97498322,40.76143265,1/10/2016 17:23
-73.998909,40.74953842,-73.99417877,40.73295212,1/10/2016 9:30
-74.00016785,40.72874832,-73.92272949,40.76235199,1/10/2016 3:45
-73.86345673,40.76977921,-73.97975922,40.74621582,1/10/2016 13:22
-73.97859955,40.74489975,-73.98015594,40.74569321,1/10/2016 22:48
-73.97660065,40.76583481,-73.98722076,40.75631332,1/10/2016 15:17
-73.9862442,40.7569809,-73.79053497,40.64382553,1/10/2016 10:28
-73.99404144,40.75157547,-73.98990631,40.74817657,1/10/2016 19:42
-73.98010254,40.67680359,-74.02651978,40.63343811,1/10/2016 1:37
-73.9910202,40.74531937,-73.99008942,40.75995636,1/10/2016 17:03
-73.96554565,40.75483322,-73.96734619,40.76268387,1/10/2016 19:20
-73.9836731,40.72589111,-73.94818115,40.80392838,1/10/2016 17:43
-73.93910217,40.80228424,-73.94882202,40.80909729,1/10/2016 6:44
-74.00522614,40.74080658,-74.00630951,40.73326111,1/10/2016 19:30
-73.98306274,40.73912811,-73.99359894,40.72470093,1/10/2016 14:52
-73.96582794,40.76517105,-73.97447205,40.75346756,1/10/2016 8:49
-73.98861694,40.76404953,-73.99349213,40.71905518,1/10/2016 0:59
-73.96511078,40.75598145,-73.95786285,40.76082993,1/10/2016 8:15
-73.98352051,40.72683716,-73.94059753,40.69859695,1/10/2016 22:19
-73.98903656,40.73673248,-73.97520447,40.75957108,1/10/2016 0:07
-73.78878784,40.64210129,-74.22444153,40.65092087,1/10/2016 0:04
-74.00764465,40.74089813,-73.97722626,40.78458405,1/10/2016 16:26
-73.97563171,40.75228882,-73.97290039,40.78055954,1/10/2016 13:25
-73.99966431,40.73417664,-73.95328522,40.7714119,1/10/2016 0:20
-73.98936462,40.72637939,-73.99292755,40.6978035,1/10/2016 1:39
-73.9916153,40.73516083,-73.9511795,40.71404648,1/10/2016 17:14
-74.00409698,40.74259949,-73.99915314,40.76102829,1/10/2016 19:33
-73.97493744,40.73294067,-73.9749527,40.78754425,1/10/2016 10:41
-74.00201416,40.72638321,-73.92786407,40.64603043,1/10/2016 1:38
-73.99607086,40.72021866,-73.78775024,40.64530945,1/10/2016 14:33
-73.98181152,40.77838135,-73.99092865,40.7607193,1/10/2016 17:09
-73.97723389,40.75952911,-73.98192596,40.74901199,1/10/2016 15:38
-73.94251251,40.79048538,-73.95498657,40.76927567,1/10/2016 17:00
-73.94953156,40.78094101,-73.92347717,40.77426147,1/10/2016 2:46
-73.97354126,40.7918396,-73.97724915,40.77958679,1/10/2016 21:36
-73.99170685,40.72661972,-73.88404846,40.75564957,1/10/2016 3:44
-73.97753906,40.7259903,-73.99185181,40.74924088,1/10/2016 18:53
-73.97026825,40.78913879,-73.9822998,40.7694397,1/10/2016 15:56
-73.87323761,40.77414322,-73.83864594,40.87151718,1/10/2016 21:09
-74.01661682,40.71023941,-73.97786713,40.73387146,1/10/2016 11:52
-74.00074005,40.74206924,-73.97779846,40.75473022,1/10/2016 14:08
-73.98249817,40.76791382,-73.94262695,40.82362747,1/10/2016 0:36
-73.87300873,40.77397919,-73.96808624,40.69163132,1/10/2016 20:45
-73.97808075,40.72959137,-74.00936127,40.73537064,1/10/2016 0:02
-73.98227692,40.77136993,-73.94865417,40.72529984,1/10/2016 3:39
-73.94802094,40.78978348,-73.96133423,40.80102158,1/10/2016 11:58
-73.95830536,40.76024246,-73.96661377,40.75655365,1/10/2016 12:54
-73.98860168,40.73713684,-73.98695374,40.75865555,1/10/2016 14:45
-73.99341583,40.68763351,-73.96088409,40.64913177,1/10/2016 15:48
-73.9744873,40.74689484,-73.98630524,40.73844528,1/10/2016 16:51
-73.98771667,40.75987625,-73.91788483,40.74285126,1/10/2016 0:21
-73.97373199,40.74398041,-73.98750305,40.74937057,1/10/2016 11:01
-74.00759888,40.70576859,-73.98532104,40.74782944,1/10/2016 11:48
-73.95372772,40.77093887,-73.97930908,40.75276184,1/10/2016 9:44
-73.97466278,40.7504921,-73.99819183,40.74351883,1/10/2016 17:01
-73.990242,40.75598907,-73.99488068,40.76427841,1/10/2016 7:15
-73.98223114,40.77703094,-73.98538208,40.76810837,1/10/2016 18:27
-73.98889923,40.73668671,-73.98471069,40.74560165,1/10/2016 15:59
-73.98813629,40.74808884,-73.97836304,40.75216293,1/10/2016 10:43
-73.98642731,40.75032806,-73.97415924,40.75131607,1/10/2016 21:56
-73.99245453,40.76380539,-73.94984436,40.80172729,1/10/2016 3:52
-74.00335693,40.75146103,-73.95153809,40.77109909,1/10/2016 4:03
-73.98911285,40.77437592,-73.9821701,40.77522278,1/10/2016 15:55
-73.997612,40.72472382,-74.00108337,40.73167038,1/10/2016 16:29
-73.99471283,40.71226883,-73.98731232,40.73608017,1/10/2016 2:40
-73.96166229,40.81126022,-73.9914093,40.75130081,1/10/2016 6:39
